"Date","Yield from British Government Securities, 10 year Nominal Par Yield              [a] [b]             IUDMNPY"
"29 Jan 02","4.9685"
"28 Jan 02","4.9931"
"25 Jan 02","5.0132"
"24 Jan 02","4.9213"
"23 Jan 02","4.8428"
"22 Jan 02","4.8606"
"21 Jan 02","4.8178"
"18 Jan 02","4.8633"
"17 Jan 02","4.8366"
"16 Jan 02","4.8213"
"15 Jan 02","4.8616"
"14 Jan 02","4.8633"
"11 Jan 02","4.9166"
"10 Jan 02","4.9297"
"09 Jan 02","4.9817"
"08 Jan 02","4.9353"
"07 Jan 02","4.9353"
"04 Jan 02","5.0138"
"03 Jan 02","4.9749"
"02 Jan 02","5.0268"
"31 Dec 01","5.0929"
"28 Dec 01","5.0616"
"27 Dec 01","5.0217"
"24 Dec 01","4.8854"
"21 Dec 01","4.9274"
"20 Dec 01","4.8809"
"19 Dec 01","4.8625"
"18 Dec 01","4.9037"
"17 Dec 01","4.9095"
"14 Dec 01","4.8466"
"13 Dec 01","4.8405"
"12 Dec 01","4.8257"
"11 Dec 01","4.9359"
"10 Dec 01","4.973"
"07 Dec 01","5.0042"
"06 Dec 01","4.8738"
"05 Dec 01","4.7943"
"04 Dec 01","4.658"
"03 Dec 01","4.6656"
"30 Nov 01","4.6936"
"29 Nov 01","4.7215"
"28 Nov 01","4.7517"
"27 Nov 01","4.8109"
"26 Nov 01","4.7149"
"23 Nov 01","4.7493"
"22 Nov 01","4.7672"
"21 Nov 01","4.7652"
"20 Nov 01","4.702"
"19 Nov 01","4.7048"
"16 Nov 01","4.714"
"15 Nov 01","4.7086"
"14 Nov 01","4.6209"
"13 Nov 01","4.5501"
"12 Nov 01","4.4373"
"09 Nov 01","4.4486"
"08 Nov 01","4.4689"
"07 Nov 01","4.4503"
"06 Nov 01","4.484"
"05 Nov 01","4.4877"
"02 Nov 01","4.5502"
"01 Nov 01","4.4952"
"31 Oct 01","4.5771"
"30 Oct 01","4.6131"
"29 Oct 01","4.6905"
"26 Oct 01","4.7447"
"25 Oct 01","4.7353"
"24 Oct 01","4.7892"
"23 Oct 01","4.8571"
"22 Oct 01","4.8404"
"19 Oct 01","4.8478"
"18 Oct 01","4.8561"
"17 Oct 01","4.8621"
"16 Oct 01","4.8447"
"15 Oct 01","4.8502"
"12 Oct 01","4.9139"
"11 Oct 01","4.9276"
"10 Oct 01","4.8735"
"09 Oct 01","4.8676"
"08 Oct 01","4.8026"
"05 Oct 01","4.8536"
"04 Oct 01","4.8607"
"03 Oct 01","4.8673"
"02 Oct 01","4.9344"
"01 Oct 01","4.973"
"28 Sep 01","4.9628"
"27 Sep 01","4.9411"
"26 Sep 01","4.9618"
"25 Sep 01","5.0127"
"24 Sep 01","5.0185"
"21 Sep 01","4.9854"
"20 Sep 01","4.9925"
"19 Sep 01","4.9791"
"18 Sep 01","4.9513"
"17 Sep 01","4.9428"
"14 Sep 01","4.9048"
"13 Sep 01","4.9849"
"12 Sep 01","4.9477"
"11 Sep 01","4.9559"
"10 Sep 01","5.0001"
"07 Sep 01","4.9997"
"06 Sep 01","5.0767"
"05 Sep 01","5.1103"
"04 Sep 01","5.085"
"03 Sep 01","4.9383"
"31 Aug 01","4.9373"
"30 Aug 01","4.8865"
"29 Aug 01","4.909"
"28 Aug 01","4.9087"
"24 Aug 01","4.9954"
"23 Aug 01","4.9595"
"22 Aug 01","4.9698"
"21 Aug 01","4.9465"
"20 Aug 01","4.9314"
"17 Aug 01","4.9036"
"16 Aug 01","4.9785"
"15 Aug 01","5.0066"
"14 Aug 01","4.968"
"13 Aug 01","4.9124"
"10 Aug 01","4.9179"
"09 Aug 01","4.9481"
"08 Aug 01","5.0118"
"07 Aug 01","5.0755"
"06 Aug 01","5.0943"
"03 Aug 01","5.1338"
"02 Aug 01","5.1631"
"01 Aug 01","5.1213"
"31 Jul 01","5.0872"
"30 Jul 01","5.1067"
"27 Jul 01","5.1239"
"26 Jul 01","5.1533"
"25 Jul 01","5.1425"
"24 Jul 01","5.1323"
"23 Jul 01","5.1297"
"20 Jul 01","5.1337"
"19 Jul 01","5.194"
"18 Jul 01","5.1678"
"17 Jul 01","5.1986"
"16 Jul 01","5.1982"
"13 Jul 01","5.2185"
"12 Jul 01","5.184"
"11 Jul 01","5.1549"
"10 Jul 01","5.242"
"09 Jul 01","5.2657"
"06 Jul 01","5.2227"
"05 Jul 01","5.35"
"04 Jul 01","5.3512"
"03 Jul 01","5.3754"
"02 Jul 01","5.349"
"29 Jun 01","5.3334"
"28 Jun 01","5.2927"
"27 Jun 01","5.2076"
"26 Jun 01","5.1757"
"25 Jun 01","5.138"
"22 Jun 01","5.1648"
"21 Jun 01","5.2421"
"20 Jun 01","5.212"
"19 Jun 01","5.1944"
"18 Jun 01","5.1815"
"15 Jun 01","5.1848"
"14 Jun 01","5.1978"
"13 Jun 01","5.2607"
"12 Jun 01","5.2442"
"11 Jun 01","5.1547"
"08 Jun 01","5.1869"
"07 Jun 01","5.1614"
"06 Jun 01","5.1184"
"05 Jun 01","5.1156"
"04 Jun 01","5.1713"
"01 Jun 01","5.1586"
"31 May 01","5.2445"
"30 May 01","5.2313"
"29 May 01","5.2301"
"25 May 01","5.2512"
"24 May 01","5.213"
"23 May 01","5.1966"
"22 May 01","5.1432"
"21 May 01","5.1333"
"18 May 01","5.1265"
"17 May 01","5.0854"
"16 May 01","5.0727"
"15 May 01","5.1136"
"14 May 01","5.1115"
"11 May 01","5.0502"
"10 May 01","4.9991"
"09 May 01","4.9728"
"08 May 01","5.0018"
"04 May 01","5.0063"
"03 May 01","5.0545"
"02 May 01","5.0772"
"01 May 01","5.1075"
"30 Apr 01","5.1361"
"27 Apr 01","5.0711"
"26 Apr 01","5.0177"
"25 Apr 01","5.0606"
"24 Apr 01","5.0301"
"23 Apr 01","5.031"
"20 Apr 01","5.0744"
"19 Apr 01","5.095"
"18 Apr 01","5.0597"
"17 Apr 01","4.9847"
"12 Apr 01","4.9525"
"11 Apr 01","4.8962"
"10 Apr 01","4.8053"
"09 Apr 01","4.7734"
"06 Apr 01","4.7712"
"05 Apr 01","4.8275"
"04 Apr 01","4.8227"
"03 Apr 01","4.7791"
"02 Apr 01","4.8005"
"30 Mar 01","4.796"
"29 Mar 01","4.7706"
"28 Mar 01","4.7062"
"27 Mar 01","4.6966"
"26 Mar 01","4.6456"
"23 Mar 01","4.6046"
"22 Mar 01","4.5634"
"21 Mar 01","4.6212"
"20 Mar 01","4.6132"
"19 Mar 01","4.579"
"16 Mar 01","4.5817"
"15 Mar 01","4.6431"
"14 Mar 01","4.6916"
"13 Mar 01","4.7765"
"12 Mar 01","4.7725"
"09 Mar 01","4.7802"
"08 Mar 01","4.7756"
"07 Mar 01","4.7902"
"06 Mar 01","4.7754"
"05 Mar 01","4.7759"
"02 Mar 01","4.7541"
"01 Mar 01","4.7519"
"28 Feb 01","4.8049"
"27 Feb 01","4.8272"
"26 Feb 01","4.8884"
"23 Feb 01","4.8892"
"22 Feb 01","4.9057"
"21 Feb 01","4.8781"
"20 Feb 01","4.8588"
"19 Feb 01","4.8553"
"16 Feb 01","4.8628"
"15 Feb 01","4.8667"
"14 Feb 01","4.8401"
"13 Feb 01","4.7837"
"12 Feb 01","4.7813"
"09 Feb 01","4.7723"
"08 Feb 01","4.8021"
"07 Feb 01","4.7443"
"06 Feb 01","4.7806"
"05 Feb 01","4.7856"
"02 Feb 01","4.7879"
"01 Feb 01","4.7812"
"31 Jan 01","4.7732"
"30 Jan 01","4.8322"
"29 Jan 01","4.8296"
"26 Jan 01","4.822"
"25 Jan 01","4.8849"
"24 Jan 01","4.9011"
"23 Jan 01","4.9223"
"22 Jan 01","4.9316"
"19 Jan 01","4.8887"
"18 Jan 01","4.8927"
"17 Jan 01","4.9095"
"16 Jan 01","4.9086"
"15 Jan 01","4.8744"
"12 Jan 01","4.9008"
"11 Jan 01","4.8326"
"10 Jan 01","4.8317"
"09 Jan 01","4.8448"
"08 Jan 01","4.7905"
"05 Jan 01","4.7803"
"04 Jan 01","4.7749"
"03 Jan 01","4.7116"
"02 Jan 01","4.7979"
"29 Dec 00","4.8862"
"28 Dec 00","4.9083"
"27 Dec 00","4.9056"
"22 Dec 00","4.9379"
"21 Dec 00","4.9518"
"20 Dec 00","4.9241"
"19 Dec 00","4.9354"
"18 Dec 00","4.8935"
"15 Dec 00","4.8935"
"14 Dec 00","4.929"
"13 Dec 00","4.8996"
"12 Dec 00","4.9548"
"11 Dec 00","4.9375"
"08 Dec 00","4.941"
"07 Dec 00","4.8938"
"06 Dec 00","4.8813"
"05 Dec 00","4.8858"
"04 Dec 00","4.8712"
"01 Dec 00","4.8946"
"30 Nov 00","4.9062"
"29 Nov 00","4.9363"
"28 Nov 00","4.906"
"27 Nov 00","4.9196"
"24 Nov 00","4.964"
"23 Nov 00","4.9624"
"22 Nov 00","5.0088"
"21 Nov 00","5.1075"
"20 Nov 00","5.1337"
"17 Nov 00","5.1313"
"16 Nov 00","5.1097"
"15 Nov 00","5.1517"
"14 Nov 00","5.1641"
"13 Nov 00","5.1425"
"10 Nov 00","5.1745"
"09 Nov 00","5.1976"
"08 Nov 00","5.2194"
"07 Nov 00","5.2178"
"06 Nov 00","5.192"
"03 Nov 00","5.1926"
"02 Nov 00","5.208"
"01 Nov 00","5.2169"
"31 Oct 00","5.2186"
"30 Oct 00","5.2376"
"27 Oct 00","5.2563"
"26 Oct 00","5.2153"
"25 Oct 00","5.2168"
"24 Oct 00","5.2138"
"23 Oct 00","5.2101"
"20 Oct 00","5.1962"
"19 Oct 00","5.1972"
"18 Oct 00","5.1735"
"17 Oct 00","5.1879"
"16 Oct 00","5.1751"
"13 Oct 00","5.1739"
"12 Oct 00","5.1543"
"11 Oct 00","5.1735"
"10 Oct 00","5.1981"
"09 Oct 00","5.1909"
"06 Oct 00","5.2729"
"05 Oct 00","5.2892"
"04 Oct 00","5.2916"
"03 Oct 00","5.2801"
"02 Oct 00","5.2716"
"29 Sep 00","5.2715"
"28 Sep 00","5.3745"
"27 Sep 00","5.3938"
"26 Sep 00","5.4055"
"25 Sep 00","5.4126"
"22 Sep 00","5.3547"
"21 Sep 00","5.3996"
"20 Sep 00","5.4274"
"19 Sep 00","5.4216"
"18 Sep 00","5.4535"
"15 Sep 00","5.4527"
"14 Sep 00","5.4142"
"13 Sep 00","5.4733"
"12 Sep 00","5.4659"
"11 Sep 00","5.3968"
"08 Sep 00","5.3898"
"07 Sep 00","5.332"
"06 Sep 00","5.3473"
"05 Sep 00","5.339"
"04 Sep 00","5.3045"
"01 Sep 00","5.3037"
"31 Aug 00","5.3964"
"30 Aug 00","5.3938"
"29 Aug 00","5.389"
"25 Aug 00","5.3323"
"24 Aug 00","5.3182"
"23 Aug 00","5.3595"
"22 Aug 00","5.3881"
"21 Aug 00","5.3943"
"18 Aug 00","5.35"
"17 Aug 00","5.3653"
"16 Aug 00","5.3487"
"15 Aug 00","5.3501"
"14 Aug 00","5.3097"
"11 Aug 00","5.2536"
"10 Aug 00","5.2996"
"09 Aug 00","5.2881"
"08 Aug 00","5.2827"
"07 Aug 00","5.2969"
"04 Aug 00","5.3192"
"03 Aug 00","5.2865"
"02 Aug 00","5.2957"
"01 Aug 00","5.2694"
"31 Jul 00","5.2897"
"28 Jul 00","5.2918"
"27 Jul 00","5.2047"
"26 Jul 00","5.1859"
"25 Jul 00","5.1971"
"24 Jul 00","5.2079"
"21 Jul 00","5.1939"
"20 Jul 00","5.24"
"19 Jul 00","5.2605"
"18 Jul 00","5.2982"
"17 Jul 00","5.3159"
"14 Jul 00","5.303"
"13 Jul 00","5.2223"
"12 Jul 00","5.213"
"11 Jul 00","5.216"
"10 Jul 00","5.2439"
"07 Jul 00","5.1871"
"06 Jul 00","5.2551"
"05 Jul 00","5.1895"
"04 Jul 00","5.2326"
"03 Jul 00","5.2675"
"30 Jun 00","5.228"
"29 Jun 00","5.2248"
"28 Jun 00","5.2786"
"27 Jun 00","5.2937"
"26 Jun 00","5.2877"
"23 Jun 00","5.3242"
"22 Jun 00","5.2822"
"21 Jun 00","5.305"
"20 Jun 00","5.2006"
"19 Jun 00","5.1538"
"16 Jun 00","5.1331"
"15 Jun 00","5.2333"
"14 Jun 00","5.1946"
"13 Jun 00","5.1589"
"12 Jun 00","5.1629"
"09 Jun 00","5.1723"
"08 Jun 00","5.2178"
"07 Jun 00","5.1714"
"06 Jun 00","5.1696"
"05 Jun 00","5.1342"
"02 Jun 00","5.1002"
"01 Jun 00","5.1865"
"31 May 00","5.2256"
"30 May 00","5.2996"
"26 May 00","5.2799"
"25 May 00","5.3703"
"24 May 00","5.4588"
"23 May 00","5.5015"
"22 May 00","5.4772"
"19 May 00","5.5585"
"18 May 00","5.5443"
"17 May 00","5.4832"
"16 May 00","5.3696"
"15 May 00","5.4007"
"12 May 00","5.4601"
"11 May 00","5.4626"
"10 May 00","5.3523"
"09 May 00","5.3554"
"08 May 00","5.4044"
"05 May 00","5.4517"
"04 May 00","5.4145"
"03 May 00","5.3054"
"02 May 00","5.2937"
"28 Apr 00","5.2684"
"27 Apr 00","5.3306"
"26 Apr 00","5.371"
"25 Apr 00","5.4169"
"20 Apr 00","5.3732"
"19 Apr 00","5.3632"
"18 Apr 00","5.3542"
"17 Apr 00","5.3712"
"14 Apr 00","5.35"
"13 Apr 00","5.3375"
"12 Apr 00","5.2877"
"11 Apr 00","5.2601"
"10 Apr 00","5.2871"
"07 Apr 00","5.2516"
"06 Apr 00","5.3152"
"05 Apr 00","5.2343"
"04 Apr 00","5.3215"
"03 Apr 00","5.2902"
"31 Mar 00","5.3368"
"30 Mar 00","5.3493"
"29 Mar 00","5.4182"
"28 Mar 00","5.417"
"27 Mar 00","5.4599"
"24 Mar 00","5.3366"
"23 Mar 00","5.3197"
"22 Mar 00","5.3714"
"21 Mar 00","5.2851"
"20 Mar 00","5.2594"
"17 Mar 00","5.2209"
"16 Mar 00","5.268"
"15 Mar 00","5.3797"
"14 Mar 00","5.4059"
"13 Mar 00","5.3802"
"10 Mar 00","5.3907"
"09 Mar 00","5.3425"
"08 Mar 00","5.3783"
"07 Mar 00","5.3591"
"06 Mar 00","5.3872"
"03 Mar 00","5.4433"
"02 Mar 00","5.522"
"01 Mar 00","5.4951"
"29 Feb 00","5.526"
"28 Feb 00","5.4364"
"25 Feb 00","5.418"
"24 Feb 00","5.4278"
"23 Feb 00","5.528"
"22 Feb 00","5.5051"
"21 Feb 00","5.5985"
"18 Feb 00","5.6817"
"17 Feb 00","5.7358"
"16 Feb 00","5.7745"
"15 Feb 00","5.6727"
"14 Feb 00","5.662"
"11 Feb 00","5.727"
"10 Feb 00","5.7651"
"09 Feb 00","5.727"
"08 Feb 00","5.6933"
"07 Feb 00","5.7324"
"04 Feb 00","5.7178"
"03 Feb 00","5.6321"
"02 Feb 00","5.6911"
"01 Feb 00","5.6757"
"31 Jan 00","5.816"
"28 Jan 00","5.9219"
"27 Jan 00","5.8969"
"26 Jan 00","5.7976"
"25 Jan 00","5.7989"
"24 Jan 00","5.874"
"21 Jan 00","5.8912"
"20 Jan 00","5.918"
"19 Jan 00","5.8738"
"18 Jan 00","5.9337"
"17 Jan 00","5.8374"
"14 Jan 00","5.7824"
"13 Jan 00","5.7387"
"12 Jan 00","5.8257"
"11 Jan 00","5.7703"
"10 Jan 00","5.6861"
"07 Jan 00","5.7565"
"06 Jan 00","5.8087"
"05 Jan 00","5.8037"
"04 Jan 00","5.723"
"30 Dec 99","5.4899"
"29 Dec 99","5.4899"
"24 Dec 99","5.4899"
"23 Dec 99","5.4899"
"22 Dec 99","5.5009"
"21 Dec 99","5.4064"
"20 Dec 99","5.4064"
"17 Dec 99","5.3964"
"16 Dec 99","5.3962"
"15 Dec 99","5.2264"
"14 Dec 99","5.2629"
"13 Dec 99","5.2159"
"10 Dec 99","5.1976"
"09 Dec 99","5.2959"
"08 Dec 99","5.3752"
"07 Dec 99","5.3639"
"06 Dec 99","5.4591"
"03 Dec 99","5.5157"
"02 Dec 99","5.443"
"01 Dec 99","5.3574"
"30 Nov 99","5.3549"
"29 Nov 99","5.4217"
"26 Nov 99","5.4613"
"25 Nov 99","5.4695"
"24 Nov 99","5.4036"
"23 Nov 99","5.3316"
"22 Nov 99","5.3374"
"19 Nov 99","5.2831"
"18 Nov 99","5.2565"
"17 Nov 99","5.1896"
"16 Nov 99","5.1066"
"15 Nov 99","5.1805"
"12 Nov 99","5.1622"
"11 Nov 99","5.2851"
"10 Nov 99","5.2963"
"09 Nov 99","5.276"
"08 Nov 99","5.2369"
"05 Nov 99","5.2197"
"04 Nov 99","5.2571"
"03 Nov 99","5.4292"
"02 Nov 99","5.4299"
"01 Nov 99","5.5295"
"29 Oct 99","5.5597"
"28 Oct 99","5.6727"
"27 Oct 99","5.8081"
"26 Oct 99","5.9365"
"25 Oct 99","6.0009"
"22 Oct 99","5.9049"
"21 Oct 99","5.8839"
"20 Oct 99","5.9516"
"19 Oct 99","5.9155"
"18 Oct 99","5.9482"
"15 Oct 99","5.9754"
"14 Oct 99","6.0473"
"13 Oct 99","5.8929"
"12 Oct 99","5.9245"
"11 Oct 99","5.849"
"08 Oct 99","5.8527"
"07 Oct 99","5.835"
"06 Oct 99","5.8631"
"05 Oct 99","5.8682"
"04 Oct 99","5.8744"
"01 Oct 99","5.9186"
"30 Sep 99","5.7945"
"29 Sep 99","5.8727"
"28 Sep 99","5.8401"
"27 Sep 99","5.8114"
"24 Sep 99","5.7207"
"23 Sep 99","5.7859"
"22 Sep 99","5.7906"
"21 Sep 99","5.7398"
"20 Sep 99","5.6961"
"17 Sep 99","5.6441"
"16 Sep 99","5.7266"
"15 Sep 99","5.7968"
"14 Sep 99","5.7646"
"13 Sep 99","5.7608"
"10 Sep 99","5.721"
"09 Sep 99","5.66"
"08 Sep 99","5.6584"
"07 Sep 99","5.5646"
"06 Sep 99","5.4532"
"03 Sep 99","5.455"
"02 Sep 99","5.5456"
"01 Sep 99","5.3973"
"31 Aug 99","5.3184"
"27 Aug 99","5.2911"
"26 Aug 99","5.2497"
"25 Aug 99","5.2314"
"24 Aug 99","5.3368"
"23 Aug 99","5.3367"
"20 Aug 99","5.3513"
"19 Aug 99","5.3274"
"18 Aug 99","5.3894"
"17 Aug 99","5.4792"
"16 Aug 99","5.4928"
"13 Aug 99","5.4987"
"12 Aug 99","5.5162"
"11 Aug 99","5.5694"
"10 Aug 99","5.5898"
"09 Aug 99","5.6026"
"06 Aug 99","5.6525"
"05 Aug 99","5.489"
"04 Aug 99","5.4316"
"03 Aug 99","5.4668"
"02 Aug 99","5.4334"
"30 Jul 99","5.4936"
"29 Jul 99","5.5063"
"28 Jul 99","5.4136"
"27 Jul 99","5.396"
"26 Jul 99","5.4106"
"23 Jul 99","5.3996"
"22 Jul 99","5.3225"
"21 Jul 99","5.3363"
"20 Jul 99","5.3798"
"19 Jul 99","5.3623"
"16 Jul 99","5.3593"
"15 Jul 99","5.3982"
"14 Jul 99","5.3158"
"13 Jul 99","5.3114"
"12 Jul 99","5.3561"
"09 Jul 99","5.4239"
"08 Jul 99","5.4529"
"07 Jul 99","5.3924"
"06 Jul 99","5.3539"
"05 Jul 99","5.2776"
"02 Jul 99","5.2299"
"01 Jul 99","5.2943"
"30 Jun 99","5.2079"
"29 Jun 99","5.2616"
"28 Jun 99","5.2838"
"25 Jun 99","5.3015"
"24 Jun 99","5.4129"
"23 Jun 99","5.2654"
"22 Jun 99","5.2328"
"21 Jun 99","5.1426"
"18 Jun 99","5.0429"
"17 Jun 99","5.0378"
"16 Jun 99","5.0959"
"15 Jun 99","5.1081"
"14 Jun 99","5.2073"
"11 Jun 99","5.2296"
"10 Jun 99","5.2438"
"09 Jun 99","5.1304"
"08 Jun 99","5.1048"
"07 Jun 99","5.0683"
"04 Jun 99","5.106"
"03 Jun 99","5.0911"
"02 Jun 99","5.1073"
"01 Jun 99","5.0925"
"28 May 99","5.0004"
"27 May 99","4.9681"
"26 May 99","4.9019"
"25 May 99","4.8825"
"24 May 99","4.8955"
"21 May 99","4.9263"
"20 May 99","4.9349"
"19 May 99","4.9933"
"18 May 99","4.9744"
"17 May 99","4.9539"
"14 May 99","4.944"
"13 May 99","4.7787"
"12 May 99","4.8378"
"11 May 99","4.8873"
"10 May 99","4.8897"
"07 May 99","4.9017"
"06 May 99","4.8887"
"05 May 99","4.8395"
"04 May 99","4.8297"
"30 Apr 99","4.7109"
"29 Apr 99","4.6559"
"28 Apr 99","4.7196"
"27 Apr 99","4.6736"
"26 Apr 99","4.6743"
"23 Apr 99","4.6236"
"22 Apr 99","4.6226"
"21 Apr 99","4.5718"
"20 Apr 99","4.5607"
"19 Apr 99","4.6148"
"16 Apr 99","4.6253"
"15 Apr 99","4.6076"
"14 Apr 99","4.5145"
"13 Apr 99","4.5106"
"12 Apr 99","4.4835"
"09 Apr 99","4.4759"
"08 Apr 99","4.5275"
"07 Apr 99","4.5153"
"06 Apr 99","4.52"
"01 Apr 99","4.6323"
"31 Mar 99","4.5923"
"30 Mar 99","4.6273"
"29 Mar 99","4.6587"
"26 Mar 99","4.6579"
"25 Mar 99","4.604"
"24 Mar 99","4.6235"
"23 Mar 99","4.6069"
"22 Mar 99","4.5783"
"19 Mar 99","4.5566"
"18 Mar 99","4.5376"
"17 Mar 99","4.5318"
"16 Mar 99","4.5908"
"15 Mar 99","4.6616"
"12 Mar 99","4.6628"
"11 Mar 99","4.6781"
"10 Mar 99","4.7221"
"09 Mar 99","4.7714"
"08 Mar 99","4.7039"
"05 Mar 99","4.6784"
"04 Mar 99","4.809"
"03 Mar 99","4.7981"
"02 Mar 99","4.7083"
"01 Mar 99","4.7159"
"26 Feb 99","4.6306"
"25 Feb 99","4.5955"
"24 Feb 99","4.4492"
"23 Feb 99","4.4262"
"22 Feb 99","4.462"
"19 Feb 99","4.4954"
"18 Feb 99","4.5221"
"17 Feb 99","4.5225"
"16 Feb 99","4.5244"
"15 Feb 99","4.556"
"12 Feb 99","4.5208"
"11 Feb 99","4.3754"
"10 Feb 99","4.3745"
"09 Feb 99","4.3596"
"08 Feb 99","4.4059"
"05 Feb 99","4.3291"
"04 Feb 99","4.3653"
"03 Feb 99","4.2781"
"02 Feb 99","4.2317"
"01 Feb 99","4.2132"
"29 Jan 99","4.1868"
"28 Jan 99","4.2171"
"27 Jan 99","4.2148"
"26 Jan 99","4.2057"
"25 Jan 99","4.2342"
"22 Jan 99","4.1791"
"21 Jan 99","4.2321"
"20 Jan 99","4.2993"
"19 Jan 99","4.3283"
"18 Jan 99","4.3296"
"15 Jan 99","4.3222"
"14 Jan 99","4.2974"
"13 Jan 99","4.3191"
"12 Jan 99","4.405"
"11 Jan 99","4.3399"
"08 Jan 99","4.292"
"07 Jan 99","4.3113"
"06 Jan 99","4.3563"
"05 Jan 99","4.3524"
"04 Jan 99","4.3139"
"31 Dec 98","4.3836"
"30 Dec 98","4.3957"
"29 Dec 98","4.4442"
"24 Dec 98","4.4743"
"23 Dec 98","4.4557"
"22 Dec 98","4.5379"
"21 Dec 98","4.4948"
"18 Dec 98","4.4573"
"17 Dec 98","4.4708"
"16 Dec 98","4.5006"
"15 Dec 98","4.489"
"14 Dec 98","4.4991"
"11 Dec 98","4.4701"
"10 Dec 98","4.4802"
"09 Dec 98","4.5198"
"08 Dec 98","4.5905"
"07 Dec 98","4.6378"
"04 Dec 98","4.6422"
"03 Dec 98","4.6344"
"02 Dec 98","4.6422"
"01 Dec 98","4.6471"
"30 Nov 98","4.6824"
"27 Nov 98","4.757"
"26 Nov 98","4.7361"
"25 Nov 98","4.8299"
"24 Nov 98","4.8557"
"23 Nov 98","4.8342"
"20 Nov 98","4.8536"
"19 Nov 98","4.8108"
"18 Nov 98","4.8008"
"17 Nov 98","4.9005"
"16 Nov 98","4.9486"
"13 Nov 98","4.9629"
"12 Nov 98","4.9989"
"11 Nov 98","5.0623"
"10 Nov 98","5.0069"
"09 Nov 98","5.0812"
"06 Nov 98","5.1382"
"05 Nov 98","5.0547"
"04 Nov 98","5.0624"
"03 Nov 98","5.0058"
"02 Nov 98","5.1297"
"30 Oct 98","5.0672"
"29 Oct 98","5.0379"
"28 Oct 98","5.1046"
"27 Oct 98","5.0606"
"26 Oct 98","5.1456"
"23 Oct 98","5.2295"
"22 Oct 98","5.1613"
"21 Oct 98","5.1123"
"20 Oct 98","5.1053"
"19 Oct 98","5.0359"
"16 Oct 98","5.1007"
"15 Oct 98","5.0878"
"14 Oct 98","5.1056"
"13 Oct 98","5.1848"
"12 Oct 98","5.2956"
"09 Oct 98","5.212"
"08 Oct 98","4.8736"
"07 Oct 98","4.7144"
"06 Oct 98","4.6875"
"05 Oct 98","4.5827"
"02 Oct 98","4.6272"
"01 Oct 98","4.7181"
"30 Sep 98","4.9019"
"29 Sep 98","4.9695"
"28 Sep 98","4.9511"
"25 Sep 98","5.0206"
"24 Sep 98","5.0679"
"23 Sep 98","5.0568"
"22 Sep 98","4.9873"
"21 Sep 98","4.9426"
"18 Sep 98","5.0145"
"17 Sep 98","5.0106"
"16 Sep 98","5.1281"
"15 Sep 98","5.1456"
"14 Sep 98","5.2017"
"11 Sep 98","5.1851"
"10 Sep 98","5.1579"
"09 Sep 98","5.3051"
"08 Sep 98","5.3695"
"07 Sep 98","5.3278"
"04 Sep 98","5.3703"
"03 Sep 98","5.3661"
"02 Sep 98","5.4228"
"01 Sep 98","5.4181"
"28 Aug 98","5.3344"
"27 Aug 98","5.3556"
"26 Aug 98","5.4821"
"25 Aug 98","5.4623"
"24 Aug 98","5.4881"
"21 Aug 98","5.465"
"20 Aug 98","5.5558"
"19 Aug 98","5.6228"
"18 Aug 98","5.5997"
"17 Aug 98","5.5972"
"14 Aug 98","5.6093"
"13 Aug 98","5.6436"
"12 Aug 98","5.564"
"11 Aug 98","5.5799"
"10 Aug 98","5.6179"
"07 Aug 98","5.6578"
"06 Aug 98","5.6746"
"05 Aug 98","5.7161"
"04 Aug 98","5.6883"
"03 Aug 98","5.6969"
"31 Jul 98","5.7552"
"30 Jul 98","5.8042"
"29 Jul 98","5.7651"
"28 Jul 98","5.8317"
"27 Jul 98","5.9318"
"24 Jul 98","5.9398"
"23 Jul 98","5.9008"
"22 Jul 98","5.9044"
"21 Jul 98","5.8576"
"20 Jul 98","5.859"
"17 Jul 98","5.8386"
"16 Jul 98","5.8472"
"15 Jul 98","5.8603"
"14 Jul 98","5.794"
"13 Jul 98","5.808"
"10 Jul 98","5.7744"
"09 Jul 98","5.7715"
"08 Jul 98","5.8462"
"07 Jul 98","5.8119"
"06 Jul 98","5.7771"
"03 Jul 98","5.8187"
"02 Jul 98","5.8087"
"01 Jul 98","5.8285"
"30 Jun 98","5.8412"
"29 Jun 98","5.8664"
"26 Jun 98","5.8562"
"25 Jun 98","5.8376"
"24 Jun 98","5.8099"
"23 Jun 98","5.8511"
"22 Jun 98","5.8655"
"19 Jun 98","5.9222"
"18 Jun 98","5.8643"
"17 Jun 98","5.8592"
"16 Jun 98","5.7338"
"15 Jun 98","5.6136"
"12 Jun 98","5.618"
"11 Jun 98","5.6218"
"10 Jun 98","5.7002"
"09 Jun 98","5.7802"
"08 Jun 98","5.7679"
"05 Jun 98","5.7673"
"04 Jun 98","5.774"
"03 Jun 98","5.7074"
"02 Jun 98","5.6995"
"01 Jun 98","5.6777"
"29 May 98","5.7194"
"28 May 98","5.7932"
"27 May 98","5.7909"
"26 May 98","5.786"
"22 May 98","5.8496"
"21 May 98","5.8687"
"20 May 98","5.9077"
"19 May 98","5.9511"
"18 May 98","5.9651"
"15 May 98","5.981"
"14 May 98","5.9312"
"13 May 98","5.9178"
"12 May 98","5.9072"
"11 May 98","5.8732"
"08 May 98","5.8708"
"07 May 98","5.896"
"06 May 98","5.8315"
"05 May 98","5.8286"
